,sampleId,sampCountry,origCountry,productCode,efsaProductCode,productTreat,progType,pesticideCode,resVal,fatPerc,resType,year
1065560,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0183-001-PPP,0.01,,LOQ,2020
1065561,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0383-001-PPP,0.01,,LOQ,2020
1065562,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0453-001-PPP,0.01,,LOQ,2020
1065563,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0513-001-PPP,0.01,,LOQ,2020
1065564,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0616-001-PPP,0.01,,LOQ,2020
1065565,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0653-001-PPP,0.005,,LOQ,2020
1065566,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0754-001-PPP,0.01,,LOQ,2020
1065567,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0755-001-PPP,0.01,,LOQ,2020
1065568,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0869-001-PPP,0.01,,LOQ,2020
1065569,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0922-001-PPP,0.01,,LOQ,2020
1065570,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-1003-001-PPP,0.01,,LOQ,2020
1065571,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-00000012-PAR,0.01,,LOQ,2020
1065572,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-00004653-PAR,0.01,,LOQ,2020
1065573,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-00004688-PAR,0.02,,LOQ,2020
1065574,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0015-001-PPP,0.01,,LOQ,2020
1065575,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0402-001-PPP,0.01,,LOQ,2020
1065576,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0327-001-PPP,0.01,,LOQ,2020
1065577,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0375-001-PPP,0.01,,LOQ,2020
1065578,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0394-001-PPP,0.004,,LOQ,2020
1065579,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0408-001-PPP,0.01,,LOQ,2020
1065580,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0413-001-PPP,0.01,,LOQ,2020
1065581,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0415-001-PPP,0.01,,LOQ,2020
1065582,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0432-001-PPP,0.01,,LOQ,2020
1065583,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0442-001-PPP,0.01,,LOQ,2020
1065584,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0450-003-PPP,0.01,,LOQ,2020
1065585,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0505-001-PPP,0.01,,LOQ,2020
1065586,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0506-001-PPP,0.01,,LOQ,2020
1065587,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0690-006-PPP,0.01,,LOQ,2020
1065588,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0842-001-PPP,0.01,,LOQ,2020
1065589,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-1004-001-PPP,0.01,,LOQ,2020
1065590,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-00011881-PAR,0.01,,LOQ,2020
1065591,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0130-001-PPP,0.02,,LOQ,2020
1065592,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0413-001-PPP,0.01,,LOQ,2020
1065593,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0394-001-PPP,0.004,,LOQ,2020
1065594,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0402-001-PPP,0.01,,LOQ,2020
1065595,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0119-001-PPP,0.026,,LOQ,2020
1065596,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0130-001-PPP,0.02,,LOQ,2020
1065597,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0021-001-PPP,0.004,,LOQ,2020
1065598,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0045-001-PPP,0.01,,LOQ,2020
1065599,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0046-001-PPP,0.01,,LOQ,2020
1065600,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0049-001-PPP,0.01,,LOQ,2020
1065601,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0052-001-PPP,0.01,,LOQ,2020
1065602,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0055-001-PPP,0.01,,LOQ,2020
1065603,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0082-001-PPP,0.01,,LOQ,2020
1065604,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0087-001-PPP,0.005,,LOQ,2020
1065605,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0108-001-PPP,0.01,,LOQ,2020
1065606,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0120-001-PPP,0.02,,LOQ,2020
1065607,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0408-001-PPP,0.01,,LOQ,2020
1065608,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0415-001-PPP,0.01,,LOQ,2020
1065609,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0432-001-PPP,0.01,,LOQ,2020
1065610,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0442-001-PPP,0.01,,LOQ,2020
1065611,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0450-003-PPP,0.01,,LOQ,2020
1065612,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0505-001-PPP,0.01,,LOQ,2020
1065613,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0506-001-PPP,0.01,,LOQ,2020
1065614,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0690-006-PPP,0.01,,LOQ,2020
1065615,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0842-001-PPP,0.01,,LOQ,2020
1065616,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-1004-001-PPP,0.01,,LOQ,2020
1065617,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0119-001-PPP,0.026,,LOQ,2020
1065618,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-1003-001-PPP,0.01,,LOQ,2020
1065619,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0133-001-PPP,0.005,,LOQ,2020
1065620,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0147-001-PPP,0.01,,LOQ,2020
1065621,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0155-001-PPP,0.015,,LOQ,2020
1065622,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0172-001-PPP,0.01,,LOQ,2020
1065623,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0174-001-PPP,0.01,,LOQ,2020
1065624,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0192-001-PPP,0.004,,LOQ,2020
1065625,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0224-001-PPP,0.01,,LOQ,2020
1065626,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0236-001-PPP,0.003,,LOQ,2020
1065627,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0237-001-PPP,0.005,,LOQ,2020
1065628,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0238-001-PPP,0.005,,LOQ,2020
1065629,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-00000012-PAR,0.01,,LOQ,2020
1065630,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-00004653-PAR,0.01,,LOQ,2020
1065631,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-00004688-PAR,0.02,,LOQ,2020
1065632,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0015-001-PPP,0.01,,LOQ,2020
1065633,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0021-001-PPP,0.004,,LOQ,2020
1065634,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0045-001-PPP,0.01,,LOQ,2020
1065635,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0046-001-PPP,0.01,,LOQ,2020
1065636,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0049-001-PPP,0.01,,LOQ,2020
1065637,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0052-001-PPP,0.01,,LOQ,2020
1065638,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0055-001-PPP,0.01,,LOQ,2020
1065639,5AABC5FCED4625698247A264C4F9AC23,HU,HU,A02LZ,,,K005A,RF-0082-001-PPP,0.01,,LOQ,2020
1065640,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0239-002-PPP,0.005,,LOQ,2020
1065641,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0260-002-PPP,0.01,,LOQ,2020
1065642,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0263-001-PPP,0.005,,LOQ,2020
1065643,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0295-001-PPP,0.005,,LOQ,2020
1065644,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0311-001-PPP,0.01,,LOQ,2020
1065645,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0823-001-PPP,0.01,,LOQ,2020
1065646,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0088-001-PPP,0.005,,LOQ,2020
1065647,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0021-002-PPP,0.002,,LOQ,2020
1065648,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0021-003-PPP,0.002,,LOQ,2020
1065649,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0119-002-PPP,0.005,,LOQ,2020
1065650,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0119-003-PPP,0.01,,LOQ,2020
1065651,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0119-004-PPP,0.005,,LOQ,2020
