,customSampleId,pesticideCount,pesticideCode,tag,resVal,resType
764,64A94,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
765,64A94,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
766,64A94,35,RF-0327-001-PPP,Parathion,0.02,LOQ
767,66B8D,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
768,66B8D,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
769,66B8D,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
770,66B8D,35,RF-0156-001-PPP,Endrin,0.001,LOQ
771,66B8D,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
772,66B8D,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
773,66B8D,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
774,66B8D,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
775,66B8D,35,RF-0120-001-PPP,Deltamethrin,0.007,LOQ
776,66B8D,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
777,66B8D,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
778,66B8D,35,RF-0112-001-PPP,Cypermethrin (sum),0.01,LOQ
779,66B8D,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
780,66B8D,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
781,66B8D,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
782,66B8D,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
783,66B8D,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
784,66B8D,35,RF-0327-001-PPP,Parathion,0.02,LOQ
785,66B8D,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
786,66B8D,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
787,66B8D,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
788,66B8D,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
789,66B8D,35,RF-0263-001-PPP,Lindane,0.001,LOQ
790,66B8D,35,RF-0119-001-PPP,DDT (sum),0.026,VAL
791,66B8D,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
792,66B8D,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
793,66B8D,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
794,66B8D,35,RF-0238-001-PPP,HCH-alpha,0.002,LOQ
795,66B8D,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
796,66B8D,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
797,66B8D,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
798,66B8D,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
799,66B8D,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
800,66B8D,35,RF-0239-002-PPP,HCH-beta,0.002,LOQ
801,66B8D,35,RF-0237-001-PPP,Hexachlorobenzene,0.018,VAL
802,66B8D,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
803,66B8D,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
804,6AB19,1,RF-0406-001-PPP,Tecnazene,,LOQ
805,6AB19,1,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
806,6AB19,1,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
807,6AB19,1,RF-0373-001-PPP,Pyrazophos,,LOQ
808,6AB19,1,RF-0515-001-PPP,Bromocyclen,,LOQ
809,6AB19,1,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
810,6AB19,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
811,6AB19,1,RF-0331-001-PPP,Pendimethalin,,LOQ
812,6AB19,1,RF-0327-001-PPP,Parathion,,LOQ
813,6AB19,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
814,6AB19,1,RF-0120-001-PPP,Deltamethrin,,LOQ
815,6AB19,1,RF-0123-001-PPP,Diazinon,,LOQ
816,6AB19,1,RF-0351-001-PPP,Profenofos,,LOQ
817,6AB19,1,RF-0119-001-PPP,DDT (sum),0.0026,VAL
818,6AB19,1,RF-0432-001-PPP,Triazophos,,LOQ
819,6AB19,1,RF-0653-001-PPP,Endrin ketone,,LOQ
820,6AB19,1,RF-0161-001-PPP,Ethion,,LOQ
821,6AB19,1,RF-0156-001-PPP,Endrin,,LOQ
822,6AB19,1,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
823,6AB19,1,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
824,6AB19,1,RF-0187-001-PPP,Fenthion (sum),,LOQ
825,6AB19,1,RF-0239-002-PPP,HCH-beta,,LOQ
826,6AB19,1,RF-0087-001-PPP,Chlorpyrifos,,LOQ
827,6AB19,1,RF-0290-001-PPP,Methidathion,,LOQ
828,6AB19,1,RF-0295-001-PPP,Methoxychlor,,LOQ
829,6AB19,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
830,6AB19,1,RF-0240-004-PPP,HCH (sum),,LOQ
831,6AB19,1,RF-0736-001-PPP,HCH (sum),,LOQ
832,6AB19,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
833,6AB19,1,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
834,6AB19,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
835,6AB19,1,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
836,6AB19,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
837,6AB19,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
838,6AB19,1,RF-0263-001-PPP,Lindane,,LOQ
839,6AB19,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
840,6AB19,1,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
841,6AB19,1,RF-0238-001-PPP,HCH-alpha,,LOQ
842,6AB19,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
843,6B738,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
844,6B738,1,RF-0059-003-PPP,Camphechlor (sum),,LOQ
845,6B738,1,RF-0239-002-PPP,HCH-beta,,LOQ
846,6B738,1,RF-1003-001-PPP,Vinclozolin (sum),,LOQ
847,6B738,1,RF-0238-001-PPP,HCH-alpha,,LOQ
848,6B738,1,RF-0515-001-PPP,Bromocyclen,,LOQ
849,6B738,1,RF-0383-001-PPP,Quintozene (sum),,LOQ
850,6B738,1,RF-0331-001-PPP,Pendimethalin,,LOQ
851,6B738,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
852,6B738,1,RF-0406-001-PPP,Tecnazene,,LOQ
853,6B738,1,RF-0156-001-PPP,Endrin,,LOQ
854,6B738,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
855,6B738,1,RF-0119-001-PPP,DDT (sum),0.012377,VAL
856,6B738,1,RF-0295-001-PPP,Methoxychlor,,LOQ
857,6B738,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
858,6B738,1,RF-0653-001-PPP,Endrin ketone,,LOQ
859,6B738,1,RF-0082-001-PPP,Chlorobenzilate,,LOQ
860,6B738,1,RF-0263-001-PPP,Lindane,,LOQ
861,6B738,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
862,6E78E,5,RF-0406-001-PPP,Tecnazene,,LOQ
863,6E78E,5,RF-0155-001-PPP,Endosulfan (sum),,LOQ
864,6E78E,5,RF-0119-001-PPP,DDT (sum),0.002,VAL
865,6E78E,5,RF-0866-001-PPP,Propetamphos,,LOQ
866,6E78E,5,RF-0021-001-PPP,Dieldrin (sum),,LOQ
867,6E78E,5,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
868,6E78E,5,RF-0123-001-PPP,Diazinon,,LOQ
869,6E78E,5,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
870,6E78E,5,RF-0240-004-PPP,HCH (sum),,LOQ
871,6E78E,5,RF-0653-001-PPP,Endrin ketone,,LOQ
872,6E78E,5,RF-0797-001-PPP,Mirex,,LOQ
873,6E78E,5,RF-0837-001-PPP,Pentachloroanisole,,LOQ
874,6E78E,5,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
875,6E78E,5,RF-0156-001-PPP,Endrin,,LOQ
876,6E78E,5,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
877,6E78E,5,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
878,6E78E,5,RF-0311-001-PPP,Nitrofen,,LOQ
879,6E78E,5,RF-0515-001-PPP,Bromocyclen,,LOQ
880,6E78E,5,RF-0263-001-PPP,Lindane,0.001,VAL
881,6E78E,5,RF-0238-001-PPP,HCH-alpha,0.003,VAL
882,6E78E,5,RF-0736-001-PPP,HCH (sum),,LOQ
883,6E78E,5,RF-0120-001-PPP,Deltamethrin,,LOQ
884,6E78E,5,RF-0239-002-PPP,HCH-beta,0.002,VAL
885,6E78E,5,RF-0295-001-PPP,Methoxychlor,,LOQ
886,6E78E,5,RF-0236-001-PPP,Heptachlor (sum),,LOQ
887,6E78E,5,RF-0842-001-PPP,Permethrin (sum),,LOQ
888,6E78E,5,RF-0075-005-PPP,Chlordane (sum),,LOQ
889,6E78E,5,RF-0237-001-PPP,Hexachlorobenzene,0.003,VAL
890,70DBA,2,RF-0123-001-PPP,Diazinon,,LOQ
891,70DBA,2,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
892,70DBA,2,RF-0120-001-PPP,Deltamethrin,,LOQ
893,70DBA,2,RF-0263-001-PPP,Lindane,,LOQ
894,70DBA,2,RF-0156-001-PPP,Endrin,,LOQ
895,70DBA,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
896,70DBA,2,RF-0119-001-PPP,DDT (sum),0.001,VAL
897,70DBA,2,RF-0406-001-PPP,Tecnazene,,LOQ
898,70DBA,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
899,70DBA,2,RF-0837-001-PPP,Pentachloroanisole,,LOQ
900,70DBA,2,RF-0797-001-PPP,Mirex,,LOQ
901,70DBA,2,RF-0311-001-PPP,Nitrofen,,LOQ
902,70DBA,2,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
903,70DBA,2,RF-0866-001-PPP,Propetamphos,,LOQ
904,70DBA,2,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
905,70DBA,2,RF-0238-001-PPP,HCH-alpha,,LOQ
906,70DBA,2,RF-0239-002-PPP,HCH-beta,,LOQ
907,70DBA,2,RF-0295-001-PPP,Methoxychlor,,LOQ
908,70DBA,2,RF-0237-001-PPP,Hexachlorobenzene,0.003,VAL
909,70DBA,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
910,70DBA,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
911,70DBA,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
912,70DBA,2,RF-0515-001-PPP,Bromocyclen,,LOQ
913,70DBA,2,RF-0653-001-PPP,Endrin ketone,,LOQ
914,70DBA,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
915,70DBA,2,RF-0240-004-PPP,HCH (sum),,LOQ
916,70DBA,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
917,70DBA,2,RF-0736-001-PPP,HCH (sum),,LOQ
918,71978,1,RF-0237-001-PPP,Hexachlorobenzene,0.002,VAL
919,71978,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
920,71978,1,RF-0263-001-PPP,Lindane,,LOQ
921,71978,1,RF-0842-001-PPP,Permethrin (sum),,LOQ
922,71978,1,RF-0295-001-PPP,Methoxychlor,,LOQ
923,71978,1,RF-0866-001-PPP,Propetamphos,,LOQ
924,71978,1,RF-0240-004-PPP,HCH (sum),,LOQ
925,71978,1,RF-0238-001-PPP,HCH-alpha,,LOQ
926,71978,1,RF-0311-001-PPP,Nitrofen,,LOQ
927,71978,1,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
928,71978,1,RF-0123-001-PPP,Diazinon,,LOQ
929,71978,1,RF-0797-001-PPP,Mirex,,LOQ
930,71978,1,RF-0120-001-PPP,Deltamethrin,,LOQ
931,71978,1,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
932,71978,1,RF-0119-001-PPP,DDT (sum),,LOQ
933,71978,1,RF-0155-001-PPP,Endosulfan (sum),,LOQ
934,71978,1,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
935,71978,1,RF-0239-002-PPP,HCH-beta,,LOQ
936,71978,1,RF-0736-001-PPP,HCH (sum),,LOQ
937,71978,1,RF-0653-001-PPP,Endrin ketone,,LOQ
938,71978,1,RF-0406-001-PPP,Tecnazene,,LOQ
939,71978,1,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
940,71978,1,RF-0156-001-PPP,Endrin,,LOQ
941,71978,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
942,71978,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
943,71978,1,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
944,71978,1,RF-0837-001-PPP,Pentachloroanisole,,LOQ
945,71978,1,RF-0515-001-PPP,Bromocyclen,,LOQ
946,72513,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
947,72513,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
948,72513,35,RF-0119-001-PPP,DDT (sum),0.017,VAL
949,72513,35,RF-0263-001-PPP,Lindane,0.001,LOQ
950,72513,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
951,72513,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
952,72513,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
953,72513,35,RF-0238-001-PPP,HCH-alpha,0.002,LOQ
954,72513,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
955,72513,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
956,72513,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
957,72513,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
958,72513,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
959,72513,35,RF-0239-002-PPP,HCH-beta,0.002,LOQ
960,72513,35,RF-0237-001-PPP,Hexachlorobenzene,0.011,VAL
961,72513,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
962,72513,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
963,72513,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
964,72513,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
965,72513,35,RF-0156-001-PPP,Endrin,0.001,LOQ
966,72513,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
967,72513,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
968,72513,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
969,72513,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
970,72513,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
971,72513,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
972,72513,35,RF-0112-001-PPP,Cypermethrin (sum),0.01,LOQ
973,72513,35,RF-0120-001-PPP,Deltamethrin,0.007,LOQ
974,72513,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
975,72513,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
976,72513,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
977,72513,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
978,72513,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
979,72513,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
980,72513,35,RF-0327-001-PPP,Parathion,0.02,LOQ
981,72513,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
982,72513,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
983,74E91,1,RF-0263-001-PPP,Lindane,,LOQ
984,74E91,1,RF-0238-001-PPP,HCH-alpha,,LOQ
985,74E91,1,RF-0236-005-PPP,Heptachlor (sum),,LOQ
986,74E91,1,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
987,74E91,1,RF-0236-001-PPP,Heptachlor (sum),,LOQ
988,74E91,1,RF-0236-004-PPP,Heptachlor (sum),,LOQ
989,74E91,1,RF-0119-007-PPP,DDT (sum),,LOQ
990,74E91,1,RF-0156-001-PPP,Endrin,,LOQ
991,74E91,1,RF-0119-004-PPP,DDT (sum),,LOQ
992,74E91,1,RF-0119-006-PPP,DDT (sum),,LOQ
993,74E91,1,RF-0119-002-PPP,DDT (sum),,LOQ
994,74E91,1,RF-0119-003-PPP,DDT (sum),,LOQ
995,74E91,1,RF-0075-004-PPP,Chlordane (sum),,LOQ
996,74E91,1,RF-0119-001-PPP,DDT (sum),,LOQ
997,74E91,1,RF-0075-005-PPP,Chlordane (sum),,LOQ
998,74E91,1,RF-0075-003-PPP,Chlordane (sum),,LOQ
999,74E91,1,RF-0021-002-PPP,Dieldrin (sum),,LOQ
1000,74E91,1,RF-0021-003-PPP,Dieldrin (sum),,LOQ
1001,74E91,1,RF-0239-002-PPP,HCH-beta,0.019,VAL
1002,74E91,1,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1003,7775F,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1004,7775F,2,RF-0348-001-PPP,Pirimiphos-methyl (sum),,LOQ
1005,7775F,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
1006,7775F,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1007,7775F,2,RF-0120-001-PPP,Deltamethrin,,LOQ
1008,7775F,2,RF-0087-001-PPP,Chlorpyrifos,,LOQ
1009,7775F,2,RF-0383-001-PPP,Quintozene (sum),,LOQ
1010,7775F,2,RF-0119-001-PPP,DDT (sum),0.0032,VAL
1011,7775F,2,RF-0653-001-PPP,Endrin ketone,,LOQ
1012,7775F,2,RF-0263-001-PPP,Lindane,,LOQ
1013,7775F,2,RF-0261-001-PPP,Lambda-Cyhalothrin (sum),,LOQ
1014,7775F,2,RF-0240-004-PPP,HCH (sum),,LOQ
1015,7775F,2,RF-0239-002-PPP,HCH-beta,0.001,VAL
1016,7775F,2,RF-0236-006-PPP,Heptachlor (sum of isomers),,LOQ
1017,7775F,2,RF-0331-001-PPP,Pendimethalin,,LOQ
1018,7775F,2,RF-0032-001-PPP,Azinphos-ethyl,,LOQ
1019,7775F,2,RF-0406-001-PPP,Tecnazene,,LOQ
1020,7775F,2,RF-0088-001-PPP,Chlorpyrifos-methyl,,LOQ
1021,7775F,2,RF-0187-001-PPP,Fenthion (sum),,LOQ
1022,7775F,2,RF-0156-001-PPP,Endrin,,LOQ
1023,7775F,2,RF-0432-001-PPP,Triazophos,,LOQ
1024,7775F,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1025,7775F,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1026,7775F,2,RF-0161-001-PPP,Ethion,,LOQ
1027,7775F,2,RF-0290-001-PPP,Methidathion,,LOQ
1028,7775F,2,RF-0736-001-PPP,HCH (sum),,LOQ
1029,7775F,2,RF-0328-001-PPP,Parathion-methyl (sum),,LOQ
1030,7775F,2,RF-0238-001-PPP,HCH-alpha,,LOQ
1031,7775F,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
1032,7775F,2,RF-0079-001-PPP,Chlorfenvinphos,,LOQ
1033,7775F,2,RF-0046-001-PPP,Bifenthrin (sum),,LOQ
1034,7775F,2,RF-0123-001-PPP,Diazinon,,LOQ
1035,7775F,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1036,7775F,2,RF-0351-001-PPP,Profenofos,,LOQ
1037,7775F,2,RF-0515-001-PPP,Bromocyclen,,LOQ
1038,7775F,2,RF-0373-001-PPP,Pyrazophos,,LOQ
1039,7775F,2,RF-0295-001-PPP,Methoxychlor,,LOQ
1040,7775F,2,RF-0327-001-PPP,Parathion,,LOQ
1041,7775F,2,RF-0237-001-PPP,Hexachlorobenzene,,LOQ
1042,7A3BC,2,RF-0119-001-PPP,DDT (sum),0.004,VAL
1043,7A3BC,2,RF-0653-001-PPP,Endrin ketone,,LOQ
1044,7A3BC,2,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1045,7A3BC,2,RF-0237-001-PPP,Hexachlorobenzene,0.003,VAL
1046,7A3BC,2,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
1047,7A3BC,2,RF-0736-001-PPP,HCH (sum),,LOQ
1048,7A3BC,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
1049,7A3BC,2,RF-0837-001-PPP,Pentachloroanisole,,LOQ
1050,7A3BC,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
1051,7A3BC,2,RF-0263-001-PPP,Lindane,,LOQ
1052,7A3BC,2,RF-0156-001-PPP,Endrin,,LOQ
1053,7A3BC,2,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1054,7A3BC,2,RF-0515-001-PPP,Bromocyclen,,LOQ
1055,7A3BC,2,RF-0120-001-PPP,Deltamethrin,,LOQ
1056,7A3BC,2,RF-0123-001-PPP,Diazinon,,LOQ
1057,7A3BC,2,RF-0238-001-PPP,HCH-alpha,,LOQ
1058,7A3BC,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1059,7A3BC,2,RF-0406-001-PPP,Tecnazene,,LOQ
1060,7A3BC,2,RF-0311-001-PPP,Nitrofen,,LOQ
1061,7A3BC,2,RF-0797-001-PPP,Mirex,,LOQ
1062,7A3BC,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1063,7A3BC,2,RF-0240-004-PPP,HCH (sum),,LOQ
1064,7A3BC,2,RF-0295-001-PPP,Methoxychlor,,LOQ
1065,7A3BC,2,RF-0866-001-PPP,Propetamphos,,LOQ
1066,7A3BC,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1067,7A3BC,2,RF-0239-002-PPP,HCH-beta,,LOQ
1068,7A3BC,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1069,7A3BC,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1070,7D4EA,35,RF-0032-001-PPP,Azinphos-ethyl,0.01,LOQ
1071,7D4EA,35,RF-0263-001-PPP,Lindane,0.001,LOQ
1072,7D4EA,35,RF-0059-001-PPP,Camphechlor (sum),0.002,LOQ
1073,7D4EA,35,RF-0432-001-PPP,Triazophos,0.01,LOQ
1074,7D4EA,35,RF-0119-001-PPP,DDT (sum),0.001,LOQ
1075,7D4EA,35,RF-0406-001-PPP,Tecnazene,0.03,LOQ
1076,7D4EA,35,RF-0011-001-PPP,Abamectin (sum),0.005,LOQ
1077,7D4EA,35,RF-0238-001-PPP,HCH-alpha,0.001,LOQ
1078,7D4EA,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1079,7D4EA,35,RF-0075-002-PPP,Chlordane (sum),0.001,LOQ
1080,7D4EA,35,RF-0155-001-PPP,Endosulfan (sum),0.001,LOQ
1081,7D4EA,35,RF-0187-006-PPP,Fenthion (sum),0.01,LOQ
1082,7D4EA,35,RF-0108-003-PPP,Cyfluthrin (sum),0.005,LOQ
1083,7D4EA,35,RF-0239-002-PPP,HCH-beta,0.001,LOQ
1084,7D4EA,35,RF-0237-001-PPP,Hexachlorobenzene,0.001,LOQ
1085,7D4EA,35,RF-0021-003-PPP,Dieldrin (sum),0.001,LOQ
1086,7D4EA,35,RF-0842-001-PPP,Permethrin (sum),0.01,LOQ
1087,7D4EA,35,RF-0295-001-PPP,Methoxychlor,0.01,LOQ
1088,7D4EA,35,RF-0348-001-PPP,Pirimiphos-methyl (sum),0.003,LOQ
1089,7D4EA,35,RF-0156-001-PPP,Endrin,0.0002,LOQ
1090,7D4EA,35,RF-0123-001-PPP,Diazinon,0.003,LOQ
1091,7D4EA,35,RF-0385-001-PPP,Resmethrin (sum),0.01,LOQ
1092,7D4EA,35,RF-0351-001-PPP,Profenofos,0.02,LOQ
1093,7D4EA,35,RF-0088-001-PPP,Chlorpyrifos-methyl,0.004,LOQ
1094,7D4EA,35,RF-0690-002-PPP,Fenvalerate/Esfenvalerate (sum),0.005,LOQ
1095,7D4EA,35,RF-0120-001-PPP,Deltamethrin,0.005,LOQ
1096,7D4EA,35,RF-0383-002-PPP,Quintozene (sum),0.01,LOQ
1097,7D4EA,35,RF-0373-001-PPP,Pyrazophos,0.02,LOQ
1098,7D4EA,35,RF-0112-001-PPP,Cypermethrin (sum),0.005,LOQ
1099,7D4EA,35,RF-0236-004-PPP,Heptachlor (sum),0.001,LOQ
1100,7D4EA,35,RF-0290-001-PPP,Methidathion,0.02,LOQ
1101,7D4EA,35,RF-0087-001-PPP,Chlorpyrifos,0.002,LOQ
1102,7D4EA,35,RF-0046-001-PPP,Bifenthrin (sum),0.005,LOQ
1103,7D4EA,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1104,7D4EA,35,RF-0328-003-PPP,Parathion-methyl (sum),0.02,LOQ
1105,7D4EA,35,RF-0082-001-PPP,Chlorobenzilate,0.03,LOQ
1106,7D4EA,35,RF-0327-001-PPP,Parathion,0.02,LOQ
1107,85EA5,2,RF-0263-001-PPP,Lindane,,LOQ
1108,85EA5,2,RF-0237-001-PPP,Hexachlorobenzene,0.004,VAL
1109,85EA5,2,RF-0311-001-PPP,Nitrofen,,LOQ
1110,85EA5,2,RF-0120-001-PPP,Deltamethrin,,LOQ
1111,85EA5,2,RF-0866-001-PPP,Propetamphos,,LOQ
1112,85EA5,2,RF-0236-001-PPP,Heptachlor (sum),,LOQ
1113,85EA5,2,RF-0295-001-PPP,Methoxychlor,,LOQ
1114,85EA5,2,RF-0736-001-PPP,HCH (sum),,LOQ
1115,85EA5,2,RF-0021-001-PPP,Dieldrin (sum),,LOQ
1116,85EA5,2,RF-0653-001-PPP,Endrin ketone,,LOQ
1117,85EA5,2,RF-0690-004-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1118,85EA5,2,RF-0108-001-PPP,Cyfluthrin (sum),,LOQ
1119,85EA5,2,RF-0240-004-PPP,HCH (sum),,LOQ
1120,85EA5,2,RF-0123-001-PPP,Diazinon,,LOQ
1121,85EA5,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
1122,85EA5,2,RF-0406-001-PPP,Tecnazene,,LOQ
1123,85EA5,2,RF-0515-001-PPP,Bromocyclen,,LOQ
1124,85EA5,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
1125,85EA5,2,RF-0112-002-PPP,Cypermethrin (sum),,LOQ
1126,85EA5,2,RF-0239-002-PPP,HCH-beta,,LOQ
1127,85EA5,2,RF-0075-005-PPP,Chlordane (sum),,LOQ
1128,85EA5,2,RF-0156-001-PPP,Endrin,,LOQ
1129,85EA5,2,RF-0690-005-PPP,Fenvalerate and Esfenvalerate (sum of isomers),,LOQ
1130,85EA5,2,RF-0155-001-PPP,Endosulfan (sum),,LOQ
1131,85EA5,2,RF-0837-001-PPP,Pentachloroanisole,,LOQ
1132,85EA5,2,RF-0238-001-PPP,HCH-alpha,,LOQ
1133,85EA5,2,RF-0797-001-PPP,Mirex,,LOQ
1134,85EA5,2,RF-0119-001-PPP,DDT (sum),0.003,VAL
1135,9057C,2,RF-0837-001-PPP,Pentachloroanisole,,LOQ
1136,9057C,2,RF-0842-001-PPP,Permethrin (sum),,LOQ
1137,9057C,2,RF-0120-001-PPP,Deltamethrin,,LOQ
1138,9057C,2,RF-0238-001-PPP,HCH-alpha,,LOQ
1139,9057C,2,RF-0112-001-PPP,Cypermethrin (sum),,LOQ
