,sampleId,sampCountry,origCountry,productCode,efsaProductCode,productTreat,progType,pesticideCode,resVal,fatPerc,resType,year,tag,short_name,long_name,paramcode,limit,mandatory
196166,47D34CDCA0C71D17593C86189DC8051E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00012,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196170,BB2E197414BBA38D83C2094A6683EB93,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196172,DEE18035FFD4FF041B20AC1FBD775C70,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196176,1FE10284B3F6E516CE5573F908AA5863,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00056,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196184,220B619ADBF8367CF97C96B538B62D78,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00016,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196189,D9AEC970EADAAA261524FAAE86CB4576,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196191,72C38110DC3DE023D4B52A566020ADEB,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00028,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196192,E182DE5E79FC6BA947B967647F390643,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00024,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196193,EC995CB3772AAA43BC94CC888E77A424,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196195,682C9204D0E57447B338FA81061374D5,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196203,1B32B159086ABD0E6C31BE01345FCCAE,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00012,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196204,FBDC42679B4BEB5C44DCB7421D130308,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196206,3677959FB703B6A36FDB7D23D9556A1A,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196212,2AF6838B46B2AF5D8E55669CA052DCF5,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00012,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196220,6A628D850C1F336452643EB694959F1E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00012,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196226,0AE80C7AE7B41408F713F33D1F3EE64B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196232,CC77DA4A47E2DF644179DD7F2A35FE8E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196234,551E25DF7AB21B2F607CAD4F2E9F72F5,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000504,25.2,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196239,431FC23AF2ABE62C63E02461B055D5F3,DE,AT,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000912,22.8,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196240,E7973CFCCD051801EFB6DC7095C97BE7,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001912,23.9,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196243,C771CF075C0125AFAE4CDCF863C0A709,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001771,25.3,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196246,0FCD4AA6073182A71CF705E4A26BBF56,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000482,24.1,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196248,13A98294E24D52E74358018E10513AEA,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.003556,25.4,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196249,B220F4704A58182A96DB5C3A22814A26,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.002587,19.9,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196252,D159B07FE0DE82BEF7D22C6832CF42EA,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00223,22.3,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196254,280980F0E15E4F169D625F1E689D05D5,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000502,25.1,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196255,3A8C3653D6C7E1D91FEB55AE67DEB6CC,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001606,14.6,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196256,241D5E9C6B8C3E609E5B13508210342F,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000506,25.3,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196257,CBA6A2B65EDAFD048D0C7E2A9AF76A91,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0012,30.07,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196258,C69726382C1F1160562BC08268533E1B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.002618,23.8,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196260,8A4AF562912EC338009B14DA9BA966D2,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000528,8.8,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196261,3BE3F5EBF3D99A86679E388C616E586C,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000544,27.2,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196262,44E1EDB9B058F77C2E862A78CF7F20E8,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000506,25.3,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196263,BE57617B1D0C7183029CBE6577A99B2D,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000518,25.9,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196265,F7D6E46ADB34BF497B38350F8FE6C6B4,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000516,25.8,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196267,501D81A11CC9C782D705AE0CF6B67E1D,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000512,25.6,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196269,3BACF3591234A10157487554386B1F9F,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0012,29.99,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196270,8BDA6AD47CE296D2915303D60B3A5064,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000712,8.9,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196273,268281576BB03D611600BC205F151583,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000432,21.6,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196274,73E7B842E71118896482983053B077E6,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000466,23.3,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196280,A5684DCA1FAFA93FCC4F5025E6E2A884,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000544,27.2,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196281,29187BDE66B3E70AEBE278FD8C90311F,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.000774,25.8,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196282,976361FC92CD3A074D234949979264BD,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001904,23.8,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196284,D779BD74514D41CCEB6116D66E04B3E0,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
196286,AB3E4BDE72D231CADAA5C7021F9CB2A2,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,8e-05,4.0,VAL,2014,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
197398,96A01D89CE323128788F303C1FE998B3,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.000528,26.4,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197399,9BF4723ACE3D5BF7E9FC7D2DAFC0EED8,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.0008,34.8,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197400,64142F3974D23FD94E4C38447857BDC1,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.0001,4.4,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197401,A9D5C4A76A88E979818AC87DAA9E68E8,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.0001,3.9,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197402,9A3916DA8315B0CB78653E18FEB5754A,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.0002,9.8,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197403,0209224D9CCDEB61F212C29E234B4D23,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.0001,3.4,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197404,F9DC5819874C0FE2426E1006F51B5667,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197405,2346840B1370E1BD5D1D9996AEB1C02B,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197406,635CECD99F01AA62BE3D33F4A71A9BFD,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197408,0A65D90FC6AA8176BB95934CA06B5813,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.0001,3.5,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197410,2A6406B809EB952E49F64537729726A2,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197411,A0AE2E6E4C618B30EAD7EA49C8E4B587,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197412,AC20669DA9D7447150F269A7B2827C6B,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,0.0001,3.9,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197413,A751D2AFBB0FA6598E92E46C5CC1B372,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197415,0ADA99779E47420F0EE8684A074126A5,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197416,6FCA6CEAF03DB0941C2D871A12734358,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197417,771256314DAB937C7F4241FDF1501CE7,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197418,0E6640CB36A2D61BB7E100165E3D3C9E,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197419,4269326E3F721DFFB257760A01CC8682,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197420,03A03CAD8E11F5D83331A341476D0B02,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197421,12E7BAF6F567333248A59FEABED40985,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197422,127185976B32DAEF79725341D60BD7D2,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197423,5A43122A886FDAFAA35A5E68F302D6D7,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197424,A80E1B442F5B82E3C47FB48423960317,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197426,63098CB4835E2978CFB1D182AFDA8BCA,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197427,59CEC2342DDD37E63702636488AE6D3B,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197428,7B871E13C53512E6193EC97A7FE87A14,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197429,B33E8A36E5E06484BE83D3BE19C4613E,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197431,8A978CD00106B385FB73D14EBC690013,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197432,F8555D19AC438B4B483FCE31BC9C2E8B,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197433,1A39F4B392BF61797CBF3F622B336F28,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197434,93EE7363178D459406CAEB1FB06E1605,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197435,CB45B1C0A35876CC9D6EE3A797560506,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197436,5E12ABAF34C341F88230F7E0A0D8022E,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197437,BCA344009695A8A51E4C4332BCFC331C,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197438,0159EC9D89B7DB363B7EB793A167951E,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197439,87C40B31F16EA5F924DD2604650BBCB8,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197440,9785482A2260356C9E6D8FA700DFD779,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197441,1FBE4EF300D9D01D84028643B3C3DC2D,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197442,5B11F6B6E4C916CE62D0107F5D1D9DD4,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197443,8EF1ECE35F34F7AA15BA1ACC762AA6D5,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197444,09B98D597DA890AEC1CBBEAAD726DD0F,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197445,9CF86757615A47D1B230F5379D0C41D0,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197446,57C6B501A458FD6AA1ED84B14601AE17,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197447,394900371AC9D3757B356364F4D626C4,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197448,F578149DB72F0419B06D9F26B5649CA8,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197450,E7B113736570D39005426C7FF04B66D0,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197451,024F3228E24D22E677889F97308A9B40,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,8e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197452,9E35B4314A71253327C697632D2F2835,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
197453,E58266C5F4986949BF37DE8D9D3DD428,DE,DE,P1020010A,-1,T999A,K005A,RF-0237-001-PPP,4e-05,4.0,VAL,2014,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
