,sampleId,sampCountry,origCountry,productCode,efsaProductCode,productTreat,progType,pesticideCode,resVal,fatPerc,resType,year,tag,short_name,long_name,paramcode,limit,mandatory
485,C260107091A7F225E48DBAA2747F0120,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0059-001-PPP,0.002,82.0,LOQ,2011,Camphechlor (sum),Toxaphene,Camphechlor (Toxaphene),RF-0059-001-PPP,0.01,True
486,C260107091A7F225E48DBAA2747F0120,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0432-001-PPP,0.01,82.0,LOQ,2011,Triazophos,Triazophos,Triazophos,RF-0432-001-PPP,0.01,True
487,C260107091A7F225E48DBAA2747F0120,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0119-001-PPP,0.019,82.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
488,C260107091A7F225E48DBAA2747F0120,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0238-001-PPP,0.002,82.0,LOQ,2011,HCH-alpha,HCH-alpha,"Hexachlorocyclohexane (HCH), alpha-isomer",RF-0238-001-PPP,0.01,True
489,C260107091A7F225E48DBAA2747F0120,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0406-001-PPP,0.03,82.0,LOQ,2011,Tecnazene,Tecnazene,Tecnazene,RF-0406-001-PPP,0.01,True
490,C260107091A7F225E48DBAA2747F0120,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0155-001-PPP,0.001,82.0,LOQ,2011,Endosulfan (sum),Endosulfan (sum),Endosulfan (sum of alpha- and beta-isomers and endosulfan-sulphate expresses as endosulfan),RF-0155-001-PPP,0.05,True
491,C260107091A7F225E48DBAA2747F0120,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0011-001-PPP,0.005,82.0,LOQ,2011,Abamectin (sum),Abamectin (sum),"Abamectin (sum of Avermectin B1a, Avermectin B1b and delta-8,9 isomer of Avermectin B1a)",RF-0011-001-PPP,0.01,True
492,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0351-001-PPP,0.02,-1.0,LOQ,2011,Profenofos,Profenofos,Profenofos,RF-0351-001-PPP,0.01,True
493,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0156-001-PPP,0.0002,-1.0,LOQ,2011,Endrin (sum),Endrin,Endrin,RF-0156-001-PPP,0.0008,True
494,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0690-002-PPP,0.005,-1.0,LOQ,2011,Fenvalerate/Esfenvalerate (sum),Fenvalerate,Fenvalerate,RF-0690-002-PPP,0.04,True
495,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0385-001-PPP,0.01,-1.0,LOQ,2011,Resmethrin (sum),Resmethrin (sum),Resmethrin (resmethrin including other mixtures of consituent isomers (sum of isomers)),RF-0385-001-PPP,0.02,True
496,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0383-002-PPP,0.01,-1.0,LOQ,2011,Quintozene (sum),Quintozene,Quintozene,RF-0383-002-PPP,0.01,True
497,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0088-001-PPP,0.004,-1.0,LOQ,2011,Chlorpyrifos-methyl,Chlorpyrifos-methyl,Chlorpyrifos-methyl,RF-0088-001-PPP,0.01,True
498,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0112-001-PPP,0.005,-1.0,LOQ,2011,Cypermethrin (sum),Cypermethrin (sum),Cypermethrin (Cypermethrin including other mixtures of constituent isomers (sum of isomers)),RF-0112-001-PPP,0.05,True
499,DCC5A193E0243FC0FCF7D5AC453A56B1,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0120-001-PPP,0.005,-1.0,LOQ,2011,Deltamethrin,Deltamethrin,Deltamethrin (cis-deltamethrin),RF-0120-001-PPP,0.05,True
500,66B8D2FAAFE5920952CB40EED71652F9,CZ,CZ,P1020010A,A.01.001040,T134A,K018A,RF-0187-006-PPP,0.01,1.51,LOQ,2011,Fenthion (sum),Fenthion,Fenthion,RF-0187-006-PPP,0.01,True
501,66B8D2FAAFE5920952CB40EED71652F9,CZ,CZ,P1020010A,A.01.001040,T134A,K018A,RF-0108-003-PPP,0.005,1.51,LOQ,2011,Cyfluthrin (sum),Cyfluthrin,Cyfluthrin,RF-0108-003-PPP,0.02,True
502,66B8D2FAAFE5920952CB40EED71652F9,CZ,CZ,P1020010A,A.01.001040,T134A,K018A,RF-0239-002-PPP,0.002,1.51,LOQ,2011,HCH-beta,HCH-beta,"Hexachlorocyclohexane (HCH), beta-isomer",RF-0239-002-PPP,0.01,True
503,66B8D2FAAFE5920952CB40EED71652F9,CZ,CZ,P1020010A,A.01.001040,T134A,K018A,RF-0237-001-PPP,0.018,1.51,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
504,66B8D2FAAFE5920952CB40EED71652F9,CZ,CZ,P1020010A,A.01.001040,T134A,K018A,RF-0021-003-PPP,0.001,1.51,LOQ,2011,Dieldrin (sum),Dieldrin (sum),Dieldrin,RF-0021-003-PPP,0.006,True
505,66B8D2FAAFE5920952CB40EED71652F9,CZ,CZ,P1020010A,A.01.001040,T134A,K018A,RF-0842-001-PPP,0.01,1.51,LOQ,2011,Permethrin (sum),Permethrin (sum),Permethrin (sum of isomers),RF-0842-001-PPP,0.0,True
506,E7DA8F12518246A7D5E11AADCD7EFA3A,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0237-001-PPP,0.001,-1.0,LOQ,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
507,E7DA8F12518246A7D5E11AADCD7EFA3A,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0187-006-PPP,0.01,-1.0,LOQ,2011,Fenthion (sum),Fenthion,Fenthion,RF-0187-006-PPP,0.01,True
508,E7DA8F12518246A7D5E11AADCD7EFA3A,CZ,CZ,P1020010A,A.01.000953,T134A,K018A,RF-0239-002-PPP,0.001,-1.0,LOQ,2011,HCH-beta,HCH-beta,"Hexachlorocyclohexane (HCH), beta-isomer",RF-0239-002-PPP,0.01,True
509,391042BF4AEFC3BB133E1B30F22A12E1,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0032-001-PPP,0.01,82.0,LOQ,2011,Azinphos-ethyl,Azinphos-ethyl,Azinphos-ethyl,RF-0032-001-PPP,0.01,True
510,391042BF4AEFC3BB133E1B30F22A12E1,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0263-001-PPP,0.001,82.0,LOQ,2011,Lindane,Lindane,Lindane (Gamma-isomer of hexachlorocyclohexane (HCH)),RF-0263-001-PPP,0.01,True
511,391042BF4AEFC3BB133E1B30F22A12E1,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0059-001-PPP,0.002,82.0,LOQ,2011,Camphechlor (sum),Toxaphene,Camphechlor (Toxaphene),RF-0059-001-PPP,0.01,True
512,391042BF4AEFC3BB133E1B30F22A12E1,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0432-001-PPP,0.01,82.0,LOQ,2011,Triazophos,Triazophos,Triazophos,RF-0432-001-PPP,0.01,True
513,391042BF4AEFC3BB133E1B30F22A12E1,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0119-001-PPP,0.019,82.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
514,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0088-001-PPP,0.004,82.0,LOQ,2011,Chlorpyrifos-methyl,Chlorpyrifos-methyl,Chlorpyrifos-methyl,RF-0088-001-PPP,0.01,True
515,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0120-001-PPP,0.007,82.0,LOQ,2011,Deltamethrin,Deltamethrin,Deltamethrin (cis-deltamethrin),RF-0120-001-PPP,0.05,True
516,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0383-002-PPP,0.01,82.0,LOQ,2011,Quintozene (sum),Quintozene,Quintozene,RF-0383-002-PPP,0.01,True
517,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0373-001-PPP,0.02,82.0,LOQ,2011,Pyrazophos,Pyrazophos,Pyrazophos,RF-0373-001-PPP,0.01,True
518,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0112-001-PPP,0.01,82.0,LOQ,2011,Cypermethrin (sum),Cypermethrin (sum),Cypermethrin (Cypermethrin including other mixtures of constituent isomers (sum of isomers)),RF-0112-001-PPP,0.05,True
519,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0236-004-PPP,0.001,82.0,LOQ,2011,Heptachlor (sum),Heptachlor,Heptachlor,RF-0236-004-PPP,0.004,True
520,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0290-001-PPP,0.02,82.0,LOQ,2011,Methidathion,Methidathion,Methidathion,RF-0290-001-PPP,0.02,True
521,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0087-001-PPP,0.002,82.0,LOQ,2011,Chlorpyrifos,Chlorpyrifos,Chlorpyrifos,RF-0087-001-PPP,0.01,True
522,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0046-001-PPP,0.005,82.0,LOQ,2011,Bifenthrin (sum),Bifenthrin (sum),Bifenthrin (sum of isomers),RF-0046-001-PPP,0.2,True
523,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0328-003-PPP,0.02,82.0,LOQ,2011,Parathion-methyl (sum),Parathion-methyl (sum),Parathion-methyl,RF-0328-003-PPP,0.01,True
524,3EB99079B6725C1000987DF2738E6309,CZ,CZ,P1020010A,A.01.001348,T134A,K018A,RF-0082-001-PPP,0.03,82.0,LOQ,2011,Chlorobenzilate,Chlorobenzilate,Chlorobenzilate,RF-0082-001-PPP,0.1,True
778,7775F82C794CA171641173E8B6BEA7E0,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.0032,-1.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
781,11347A1FAFFD9B792681D45CD93F7E16,DE,DE,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,30.6,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
795,11347A1FAFFD9B792681D45CD93F7E16,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.007,30.6,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
908,7775F82C794CA171641173E8B6BEA7E0,DE,DE,P1020010A,-1,T134A,K005A,RF-0239-002-PPP,0.001,-1.0,VAL,2011,HCH-beta,HCH-beta,"Hexachlorocyclohexane (HCH), beta-isomer",RF-0239-002-PPP,0.01,True
1242,4308F3A2EC2B4117C4DE9343FF9A7044,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,33.4,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
1255,71978DE03948F5ABB267DC2EE61E6D8A,DE,DE,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.002,34.7,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
1263,144A5142D43C2BD369A930743E7E21A4,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,35.9,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1275,85EA5AAC726DCABF4E64C624E6A3BA7B,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.004,33.0,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
1277,F7A7E7AB53A377155F2D98A0ABA85A34,DE,DE,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,34.2,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
1281,97D20DCA62C17789BBC6E043F1BD7972,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,33.1,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
1286,124B523DAD5E16AF92EBA075A23E1D56,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,30.8,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1289,97D20DCA62C17789BBC6E043F1BD7972,DE,IT,P1020010A,-1,T134A,K005A,RF-0263-001-PPP,0.001,33.1,VAL,2011,Lindane,Lindane,Lindane (Gamma-isomer of hexachlorocyclohexane (HCH)),RF-0263-001-PPP,0.01,True
1299,2141AC9360BDCF69F4BAC20E1C904AFE,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.002,30.8,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1300,6E78E6CEF0F5D552EA7031E2F91EA598,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.002,33.4,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1309,F7A7E7AB53A377155F2D98A0ABA85A34,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,34.2,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1325,97D20DCA62C17789BBC6E043F1BD7972,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.003,33.1,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1366,70DBADA925F9333C6BB9BD56AFD14AA5,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,28.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1387,4308F3A2EC2B4117C4DE9343FF9A7044,DE,IT,P1020010A,-1,T134A,K005A,RF-0238-001-PPP,0.003,33.4,VAL,2011,HCH-alpha,HCH-alpha,"Hexachlorocyclohexane (HCH), alpha-isomer",RF-0238-001-PPP,0.01,True
1480,D3174EA08FE40853F782CC3EAF5B787E,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,32.9,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1499,4308F3A2EC2B4117C4DE9343FF9A7044,DE,IT,P1020010A,-1,T134A,K005A,RF-0239-002-PPP,0.002,33.4,VAL,2011,HCH-beta,HCH-beta,"Hexachlorocyclohexane (HCH), beta-isomer",RF-0239-002-PPP,0.01,True
1677,CDBED393C8F4B37A1614377208C046FB,DE,AT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.018398,7.5,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
1939,3012B9DE0B49E4D491EFAA2BDC52D4D0,DE,DE,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.002,28.2,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
1993,0C11B146C3D3759084035D8F0251967E,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,31.7,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2005,B24A3094974BBE9A22A28BB862FDEB30,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.003,30.4,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2013,144A5142D43C2BD369A930743E7E21A4,DE,DE,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,35.9,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2020,124B523DAD5E16AF92EBA075A23E1D56,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.001,30.8,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2039,F5C9EBBCF4BC5EE368099920C921E286,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.002,34.9,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2074,F5C9EBBCF4BC5EE368099920C921E286,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.002,34.9,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2157,6E78E6CEF0F5D552EA7031E2F91EA598,DE,IT,P1020010A,-1,T134A,K005A,RF-0263-001-PPP,0.001,33.4,VAL,2011,Lindane,Lindane,Lindane (Gamma-isomer of hexachlorocyclohexane (HCH)),RF-0263-001-PPP,0.01,True
2206,6E78E6CEF0F5D552EA7031E2F91EA598,DE,IT,P1020010A,-1,T134A,K005A,RF-0238-001-PPP,0.003,33.4,VAL,2011,HCH-alpha,HCH-alpha,"Hexachlorocyclohexane (HCH), alpha-isomer",RF-0238-001-PPP,0.01,True
2211,6E78E6CEF0F5D552EA7031E2F91EA598,DE,IT,P1020010A,-1,T134A,K005A,RF-0239-002-PPP,0.002,33.4,VAL,2011,HCH-beta,HCH-beta,"Hexachlorocyclohexane (HCH), beta-isomer",RF-0239-002-PPP,0.01,True
2215,B24A3094974BBE9A22A28BB862FDEB30,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.004,30.4,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2218,70DBADA925F9333C6BB9BD56AFD14AA5,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,28.0,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2382,4308F3A2EC2B4117C4DE9343FF9A7044,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.002,33.4,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2512,D0A73D2409CF6AFF6FC864F19CA7538F,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.002,21.6,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2555,D3174EA08FE40853F782CC3EAF5B787E,DE,DE,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,32.9,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2569,4308F3A2EC2B4117C4DE9343FF9A7044,DE,IT,P1020010A,-1,T134A,K005A,RF-0263-001-PPP,0.001,33.4,VAL,2011,Lindane,Lindane,Lindane (Gamma-isomer of hexachlorocyclohexane (HCH)),RF-0263-001-PPP,0.01,True
2595,2141AC9360BDCF69F4BAC20E1C904AFE,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.002,30.8,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2630,6B738CC0DCD138FF2E17BA93D7F1BA65,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.012377,82.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2699,7A3BCBCD694292AF90668C717365549B,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.004,30.3,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2712,7A3BCBCD694292AF90668C717365549B,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,30.3,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2753,28BB356D0DC96450E1834D4BA47CD61F,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.004,28.7,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2763,9057C13A775798E3AA3481488A0A5FFF,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,35.9,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2775,9057C13A775798E3AA3481488A0A5FFF,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.002,35.9,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2802,0C11B146C3D3759084035D8F0251967E,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,31.7,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2818,28BB356D0DC96450E1834D4BA47CD61F,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.004,28.7,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2827,C1273BDC94186C9A87A4E801FA8BC387,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.002,34.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2831,C1273BDC94186C9A87A4E801FA8BC387,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,34.0,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2850,613A026BAD5D2FD2CCE83280C477C6ED,DE,DE,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.002,22.3,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2859,6E78E6CEF0F5D552EA7031E2F91EA598,DE,IT,P1020010A,-1,T134A,K005A,RF-0237-001-PPP,0.003,33.4,VAL,2011,Hexachlorobenzene,Hexachlorobenzene,Hexachlorobenzene,RF-0237-001-PPP,0.005,True
2871,85EA5AAC726DCABF4E64C624E6A3BA7B,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.003,33.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
2967,CD8F1F8E8E6B017727578F1E8638E5B3,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.011373,82.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
3046,D0A73D2409CF6AFF6FC864F19CA7538F,DE,IT,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.007,21.6,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
3069,D0A73D2409CF6AFF6FC864F19CA7538F,DE,IT,P1020010A,-1,T134A,K005A,RF-0155-001-PPP,0.001,21.6,VAL,2011,Endosulfan (sum),Endosulfan (sum),Endosulfan (sum of alpha- and beta-isomers and endosulfan-sulphate expresses as endosulfan),RF-0155-001-PPP,0.05,True
3143,613A026BAD5D2FD2CCE83280C477C6ED,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.001,22.3,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
3154,9CDAD18905A8C2AFC33CDDDEB8DE3050,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.0046,-1.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
3283,5A6F3CB004C1CCF1C32C4D83B9EE6612,DE,DE,P1020010A,-1,T134A,K005A,RF-0119-001-PPP,0.0034,-1.0,VAL,2011,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
